target_day,month,method,incremental_cost,monthly_cumulative_cost,standalone_cost_same_load,daily_proxy_overstatement,energy_kwh,required_energy_kwh,unserved_energy_kwh,start_peak_kw,end_peak_kw,start_onpeak_peak_kw,end_onpeak_peak_kw,optimal_solve_ratio,solve_count,fallback_count,dropped_forecast_sessions,runtime_seconds,actual_session_count,forecast_session_count,charger_count,charger_ids
2023-07-23,2023-07,Perfect,4.003527004225816,1166.1044490811767,537.914114044226,533.9105870400002,29.337999999999997,29.337999999999997,0.0,18.658366514730957,18.658366514730957,14.367033318524728,14.367033318524728,1.0,81,0,0,0.4691798749845475,4,4,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-23,2023-07,NoForecast,4.003527004225816,1270.387311042955,537.914114044226,533.9105870400002,29.337999999999997,29.337999999999997,0.0,18.846891001095695,18.846891001095695,17.62135052575861,17.62135052575861,1.0,19,0,0,0.07731574994977564,4,0,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-23,2023-07,Persistence,4.003527004226044,1297.3506864864487,537.914114044226,533.91058704,29.337999999999997,29.337999999999997,0.0,19.88642850582722,19.88642850582722,17.621346414071528,17.621346414071528,1.0,80,0,0,0.4454488749615848,4,3,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-23,2023-07,HistoricalMedian,4.003527004226044,1278.4747420475228,537.914114044226,533.91058704,29.337999999999997,29.337999999999997,0.0,19.10488797348669,19.10488797348669,17.667023775556046,17.667023775556046,1.0,79,0,2,0.5128117910353467,4,6,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-23,2023-07,ConformalRobust,4.00352700422593,1228.1530429410413,537.914114044226,533.9105870400001,29.337999999999997,29.337999999999997,0.0,19.1048872801255,19.1048872801255,16.017025836091275,16.017025836091275,1.0,83,0,2,0.5660922910319641,4,6,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-24,2023-07,V0G,17.048845177949943,1720.9203249031543,1123.0320582979496,1105.9832131199996,135.639,135.639,0.0,33.0,33.0,19.799999999999997,19.799999999999997,1.0,0,0,0,4.0207989513874054e-05,11,0,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-24,2023-07,Perfect,17.055568844830304,1183.160017926007,939.7231165334452,922.667547688615,135.639,135.639,0.0,18.658366514730957,18.658395356593743,14.367033318524728,14.367036352992363,1.0,79,0,0,0.7765112919732928,11,11,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-24,2023-07,NoForecast,17.054478421327303,1287.4417894642822,969.1397645638655,952.0852861425382,135.639,135.639,0.0,18.846891001095695,18.84691884200209,17.62135052575861,17.62135052575861,1.0,44,0,0,0.2598191669676453,11,0,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-24,2023-07,Persistence,17.04895089103661,1314.3996373774853,966.8967478254361,949.8477969343995,135.639,135.639,0.0,19.88642850582722,19.886432588210504,17.621346414071528,17.621346414071528,1.0,79,0,22,0.8245299169793725,11,11,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-24,2023-07,HistoricalMedian,17.053260407553353,1295.5280024550761,967.9266976851916,950.8734372776382,135.639,135.639,0.0,19.10488797348669,19.10492013023693,17.667023775556046,17.667023775556046,1.0,79,0,12,0.9208360420307145,11,11,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-24,2023-07,ConformalRobust,17.0532188431348,1245.2062617841761,967.9267084942968,950.873489651162,135.639,135.639,0.0,19.1048872801255,19.104917831301016,16.017025836091275,16.017025836091275,1.0,85,0,48,0.9797882500570267,11,11,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-25,2023-07,V0G,8.54964635170586,1729.4699712548602,723.1739391517061,714.6242928000003,69.977,69.977,0.0,33.0,33.0,19.799999999999997,19.799999999999997,1.0,0,0,0,3.26669542118907e-05,8,0,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-25,2023-07,Perfect,8.549831793191402,1191.7098497191982,693.6123362820465,685.0625044888551,69.977,69.977,0.0,18.658395356593743,18.658402517894626,14.367036352992363,14.367036352992363,1.0,72,0,0,0.654428958077915,8,8,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-25,2023-07,NoForecast,8.549749191721958,1295.9915386560042,698.4940587779113,689.9443095861893,69.977,69.977,0.0,18.84691884200209,18.846922813434357,17.62135052575861,17.62135052575861,1.0,29,0,0,0.14830970799084753,8,0,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-25,2023-07,Persistence,8.54964635170586,1322.9492837291912,723.1739391517062,714.6242928000004,69.977,69.977,0.0,19.886432588210504,19.886432588210504,17.621346414071528,17.621346414071528,1.0,80,0,10,0.8901406669756398,8,10,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-25,2023-07,HistoricalMedian,8.549750168885112,1304.0777526239613,705.1749886658436,696.6252384969584,69.977,69.977,0.0,19.10492013023693,19.10492413940487,17.667023775556046,17.667023775556046,1.0,76,0,6,0.8005235000746325,8,9,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-25,2023-07,ConformalRobust,8.549745064239119,1253.7560068484154,705.1749240303803,696.6251789661412,69.977,69.977,0.0,19.104917831301016,19.104921643339885,16.017025836091275,16.017025836091275,1.0,93,0,8,0.9245146659668535,8,9,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-26,2023-07,V0G,12.491942149915985,1741.9619134047762,859.622186629916,847.13024448,99.80800000000002,99.808,0.0,33.0,33.0,19.799999999999997,19.799999999999997,1.0,0,0,0,3.674998879432678e-05,10,0,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-26,2023-07,Perfect,12.491942149915985,1204.2017918691142,859.6221866299161,847.1302444800001,99.80800000000002,99.808,0.0,18.658402517894626,18.658402517894626,14.367036352992363,14.367036352992363,1.0,80,0,0,0.8991260830080137,10,10,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-26,2023-07,NoForecast,12.491942149915985,1308.4834808059202,859.6221866299161,847.1302444800001,99.80800000000002,99.808,0.0,18.846922813434357,18.846922813434357,17.62135052575861,17.62135052575861,1.0,46,0,0,0.22364595800172538,10,0,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-26,2023-07,Persistence,12.491942149915985,1335.4412258791072,859.6221866299161,847.1302444800001,99.80800000000002,99.808,0.0,19.886432588210504,19.886432588210504,17.621346414071528,17.621346414071528,1.0,80,0,39,0.631567541975528,10,9,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-26,2023-07,HistoricalMedian,12.491942149915758,1316.569694773877,859.6221866299161,847.1302444800003,99.80800000000002,99.808,0.0,19.10492413940487,19.10492413940487,17.667023775556046,17.667023775556046,1.0,79,0,24,0.7091306250076741,10,7,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-26,2023-07,ConformalRobust,12.491942149915872,1266.2479489983311,859.6221866299161,847.1302444800002,99.80800000000002,99.808,0.0,19.104921643339885,19.104921643339885,16.017025836091275,16.017025836091275,1.0,80,0,8,0.8356527499854565,10,7,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-27,2023-07,V0G,9.099243721067978,1751.0611571258441,925.6279381210679,916.5286944,73.041,73.041,0.0,33.0,33.0,19.799999999999997,19.799999999999997,1.0,0,0,0,3.200001083314419e-05,7,0,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-27,2023-07,Perfect,9.06596475677759,1213.2677566258917,896.033056287118,886.9670915303404,73.041,73.041,0.0,18.658402517894626,18.658402517894626,14.367036352992363,14.367036352992363,1.0,85,0,0,0.8262395840138197,7,7,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-27,2023-07,NoForecast,9.066151250465737,1317.549632056386,900.9149652766711,891.8488140262053,73.041,73.041,0.0,18.846922813434357,18.84692678890994,17.62135052575861,17.62135052575861,1.0,44,0,0,0.19935945805627853,7,0,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-27,2023-07,Persistence,9.06606983995789,1344.507295719065,925.594764239958,916.5286944000001,73.041,73.041,0.0,19.886432588210504,19.886432588210504,17.621346414071528,17.621346414071528,1.0,85,0,5,0.7870236249873415,7,10,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-27,2023-07,HistoricalMedian,9.066158685028313,1325.6358534589053,907.595902599166,898.5297439141377,73.041,73.041,0.0,19.10492413940487,19.104928152418964,17.667023775556046,17.667023775556046,1.0,85,0,9,0.8943345410516486,7,11,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-27,2023-07,ConformalRobust,9.06611351373408,1275.3140625120652,907.5957927924086,898.5296792786745,73.041,73.041,0.0,19.104921643339885,19.104925459159315,16.017025836091275,16.017025836091275,1.0,90,0,20,0.9767807500902563,7,11,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-28,2023-07,V0G,7.359727421337993,1758.4208845471821,551.0773898213381,543.7176624000001,60.335,60.334999999999994,0.0,33.0,33.0,19.799999999999997,19.799999999999997,1.0,0,0,0,2.987496554851532e-05,5,0,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-28,2023-07,Perfect,7.359727421337993,1220.6274840472297,551.0773898213381,543.7176624000001,60.33500000000001,60.334999999999994,0.0,18.658402517894626,18.658402517894626,14.367036352992363,14.367036352992363,1.0,73,0,0,0.5485185419674963,5,5,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-28,2023-07,NoForecast,7.359727421337993,1324.909359477724,551.0773898213381,543.7176624000001,60.33500000000001,60.334999999999994,0.0,18.84692678890994,18.84692678890994,17.62135052575861,17.62135052575861,1.0,32,0,0,0.14840354199986905,5,0,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-28,2023-07,Persistence,7.359727421337993,1351.867023140403,551.0773898213381,543.7176624000001,60.33500000000001,60.334999999999994,0.0,19.886432588210504,19.886432588210504,17.621346414071528,17.621346414071528,1.0,77,0,26,0.7725675420369953,5,10,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-28,2023-07,HistoricalMedian,7.359727421337993,1332.9955808802433,551.0773898213381,543.7176624000001,60.33500000000001,60.334999999999994,0.0,19.104928152418964,19.104928152418964,17.667023775556046,17.667023775556046,1.0,75,0,43,0.853893458028324,5,12,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-28,2023-07,ConformalRobust,7.359727421337993,1282.6737899334032,551.0773898213381,543.7176624000001,60.33500000000001,60.334999999999994,0.0,19.104925459159315,19.104925459159315,16.017025836091275,16.017025836091275,1.0,92,0,37,1.006700792000629,5,12,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-29,2023-07,V0G,7.329545104482122,1765.7504296516643,752.951609104482,745.6220639999999,59.349,59.349,0.0,33.0,33.0,19.799999999999997,19.799999999999997,1.0,0,0,0,3.133295103907585e-05,8,0,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-29,2023-07,Perfect,7.329545104482008,1227.9570291517116,752.951609104482,745.622064,59.349,59.349,0.0,18.658402517894626,18.658402517894626,14.367036352992363,14.367036352992363,1.0,70,0,0,0.6342921669129282,8,8,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-29,2023-07,NoForecast,7.329545104482122,1332.238904582206,752.951609104482,745.6220639999999,59.349,59.349,0.0,18.84692678890994,18.84692678890994,17.62135052575861,17.62135052575861,1.0,30,0,0,0.13755987491458654,8,0,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-29,2023-07,Persistence,7.329545104482122,1359.1965682448852,752.951609104482,745.6220639999999,59.349,59.349,0.0,19.886432588210504,19.886432588210504,17.621346414071528,17.621346414071528,1.0,70,0,10,0.4811229589395225,8,6,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-29,2023-07,HistoricalMedian,7.329545104482122,1340.3251259847254,752.951609104482,745.6220639999999,59.349,59.349,0.0,19.104928152418964,19.104928152418964,17.667023775556046,17.667023775556046,1.0,70,0,17,0.48979237489402294,8,6,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-29,2023-07,ConformalRobust,7.329545104482008,1290.0033350378853,752.951609104482,745.622064,59.349,59.349,0.0,19.104925459159315,19.104925459159315,16.017025836091275,16.017025836091275,1.0,78,0,19,0.5509532080031931,8,6,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-30,2023-07,V0G,8.655928085545838,1774.40635773721,754.2779920855461,745.6220640000003,68.731,68.731,0.0,33.0,33.0,19.799999999999997,19.799999999999997,1.0,0,0,0,3.233295865356922e-05,9,0,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-30,2023-07,Perfect,8.655928085546066,1236.6129572372577,754.2779920855461,745.622064,68.731,68.731,0.0,18.658402517894626,18.658402517894626,14.367036352992363,14.367036352992363,1.0,78,0,0,0.6715809169691056,9,9,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-30,2023-07,NoForecast,8.655928085546066,1340.894832667752,754.2779920855461,745.622064,68.731,68.731,0.0,18.84692678890994,18.84692678890994,17.62135052575861,17.62135052575861,1.0,33,0,0,0.1547367910388857,9,0,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-30,2023-07,Persistence,8.655928085545838,1367.852496330431,754.2779920855461,745.6220640000003,68.731,68.731,0.0,19.886432588210504,19.886432588210504,17.621346414071528,17.621346414071528,1.0,76,0,1,0.4935717500047758,9,4,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-30,2023-07,HistoricalMedian,8.655928085546066,1348.9810540702715,754.2779920855461,745.622064,68.731,68.731,0.0,19.104928152418964,19.104928152418964,17.667023775556046,17.667023775556046,1.0,74,0,4,0.4404258329886943,9,4,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-30,2023-07,ConformalRobust,8.655928085546066,1298.6592631234314,754.2779920855461,745.622064,68.731,68.731,0.0,19.104925459159315,19.104925459159315,16.017025836091275,16.017025836091275,1.0,83,0,0,0.48746195796411484,9,4,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-31,2023-07,V0G,17.25346828371812,1791.6598260209282,1135.686564283718,1118.433096,138.733,138.733,0.0,33.0,33.0,19.799999999999997,19.799999999999997,1.0,0,0,0,4.516600165516138e-05,12,0,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-31,2023-07,Perfect,17.25421148069438,1253.8671687179522,939.9227842983635,922.6685728176691,138.733,138.733,0.0,18.658402517894626,18.658420492576944,14.367036352992363,14.3670454320795,1.0,81,0,0,1.0012005830649287,12,12,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-31,2023-07,NoForecast,17.25418978449943,1358.1490224522515,1044.3591873868068,1027.1049976023073,138.733,138.733,0.0,18.84692678890994,18.84695067100677,17.62135052575861,17.62135389515747,1.0,55,0,0,0.29493812506552786,12,0,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-31,2023-07,Persistence,17.253574050659154,1385.1060703810901,1069.0382232990557,1051.7846492483966,138.733,138.733,0.0,19.886432588210504,19.886432588210504,17.621346414071528,17.621349871459305,1.0,81,0,19,0.8020775000331923,12,11,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-31,2023-07,HistoricalMedian,17.25419685696329,1366.2352509272348,1052.4373420116056,1035.1831451546423,138.733,138.733,0.0,19.104928152418964,19.10495227644136,17.667023775556046,17.667027171361354,1.0,79,0,33,0.9278896250762045,12,12,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-07-31,2023-07,ConformalRobust,17.254260056625185,1315.9135231800565,1001.9612981044797,984.7070380478546,138.733,138.733,0.0,19.104925459159315,19.10494839517292,16.017025836091275,16.017032303431147,1.0,83,0,25,0.9821181249571964,12,12,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-08-01,2023-08,V0G,758.5851989696101,758.5851989696101,758.5851989696101,0.0,104.54400000000001,104.544,0.0,0.0,13.2,0.0,13.2,1.0,0,0,0,3.770797047764063e-05,12,0,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-08-01,2023-08,Perfect,498.19190703604255,498.19190703604255,498.19190703604255,0.0,104.54400000000001,104.544,0.0,0.0,11.84066666666667,0.0,5.840000000000003,1.0,88,0,0,0.9888367090607062,12,12,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-08-01,2023-08,NoForecast,605.7651141648439,605.7651141648439,605.7651141648439,0.0,104.54400000000001,104.544,0.0,0.0,15.377348508490467,0.0,6.3627242542773175,1.0,63,0,0,0.34186470799613744,12,0,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-08-01,2023-08,Persistence,509.2160718428332,509.2160718428332,509.2160718428332,0.0,104.54400000000001,104.544,0.0,0.0,12.251219245556765,0.0,5.852844309331916,1.0,83,0,1,0.7266104168957099,12,8,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-08-01,2023-08,HistoricalMedian,556.6416980841353,556.6416980841353,556.6416980841353,0.0,104.54400000000001,104.544,0.0,0.0,13.2,0.0,6.6000089054988855,1.0,84,0,25,0.9858777499757707,12,11,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-08-01,2023-08,ConformalRobust,584.436350086895,584.436350086895,584.436350086895,0.0,104.54400000000001,104.544,0.0,0.0,13.2,0.0,7.508580806628398,1.0,93,0,14,1.0658330420264974,12,11,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-08-02,2023-08,V0G,384.036166269242,1142.6213652388521,1129.658230269242,745.622064,88.90299999999999,88.903,0.0,13.2,19.799999999999997,13.2,19.799999999999997,1.0,0,0,0,3.666698466986418e-05,11,0,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
2023-08-02,2023-08,Perfect,11.068004098482959,509.2599111345255,496.33620819448316,485.2682040960002,88.90299999999999,88.903,0.0,11.84066666666667,11.84066666666667,5.840000000000003,5.840000000000003,1.0,89,0,0,0.964288292103447,11,11,6,UCSD / GILMAN 2-2|2;UCSD / SCHOLARS - 07|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|1;UCSD / SCHOLARS - 01|1;UCSD / SCHOLARS - 08|2
