driver_id,session_start_time_la,session_end_time_la,total_energy_dispensed,station_name,port,type,AT,DT,ED
1894421,2023-06-28T06:23:27.0,2023-06-28T17:58:38.0,3.388,UCSD / NUEVO WEST 1-3,2,weekday,6.39,17.96,1.1293333333333333
6685V,2023-06-28T06:23:37.0,2023-06-28T12:14:21.0,11.001,UCSD / CSC 1,1,weekday,6.39,12.23,3.667
767485,2023-06-28T06:31:48.0,2023-06-28T07:40:00.0,6.613,UCSD / SIO P001 1,2,weekday,6.52,7.66,2.2043333333333335
34751811,2023-06-28T06:33:15.0,2023-06-28T07:28:16.0,5.03,UCSD / RADY P357 1,1,weekday,6.55,7.46,1.6766666666666667
32335361,2023-06-28T06:34:02.0,2023-06-28T16:35:36.0,3.682,UCSD / SOM P602 2,2,weekday,6.57,16.58,1.2273333333333334
4665911,2023-06-28T06:34:35.0,2023-06-28T07:38:30.0,6.517,UCSD / SIO P001 2,1,weekday,6.57,7.63,2.1723333333333334
38524791,2023-06-28T06:37:24.0,2023-06-28T18:26:46.0,5.025,UCSD / ATHENA EV2,2,weekday,6.62,18.43,1.675
33172241,2023-06-28T06:41:25.0,2023-06-28T15:04:29.0,40.933,UCSD / ARBOR PARKING 6,1,weekday,6.69,15.06,13.644333333333334
4248721,2023-06-28T06:48:17.0,2023-06-28T19:31:47.0,12.295,UCSD / ECPS WEST,2,weekday,6.8,19.51,4.098333333333334
26080001,2023-06-28T06:50:34.0,2023-06-28T09:54:27.0,8.088,UCSD / ARBOR PARKING 2,1,weekday,6.84,9.9,2.6959999999999997
39664301,2023-06-28T06:53:13.0,2023-06-28T08:29:03.0,9.087,UCSD / P703 2,2,weekday,6.89,8.48,3.029
615353,2023-06-28T06:55:05.0,2023-06-28T09:02:01.0,8.384,UCSD / RADY P357 3,2,weekday,6.92,9.03,2.7946666666666666
35938791,2023-06-28T06:59:34.0,2023-06-28T09:39:03.0,15.492,UCSD / TORREYPINES S1,1,weekday,6.99,9.65,5.164000000000001
38268171,2023-06-28T07:00:27.0,2023-06-28T12:35:27.0,33.987,UCSD / SOM P602 1,2,weekday,7.0,12.58,11.329
24593881,2023-06-28T07:01:11.0,2023-06-28T16:03:23.0,11.871,UCSD / CSC 1,1,weekday,7.02,16.05,3.9570000000000003
35365681,2023-06-28T07:03:06.0,2023-06-28T15:07:41.0,42.344,UCSD / OSLER 2-3,1,weekday,7.05,15.11,14.114666666666666
33805061,2023-06-28T07:06:38.0,2023-06-28T15:34:42.0,9.451,UCSD / ATHENA EV1,2,weekday,7.1,15.56,3.1503333333333337
20651991,2023-06-28T07:07:51.0,2023-06-28T15:54:00.0,17.213,UCSD / ATHENA EV6,2,weekday,7.12,15.9,5.737666666666667
37539871,2023-06-28T07:13:49.0,2023-06-28T18:02:07.0,40.773,UCSD / NUEVO WEST 1-2,2,weekday,7.22,18.03,13.591000000000001
31490101,2023-06-28T07:13:51.0,2023-06-28T11:10:18.0,9.786,UCSD / GREENWICH 1,1,weekday,7.22,11.16,3.262
612019,2023-06-28T07:15:56.0,2023-06-28T15:58:36.0,9.044,UCSD / ATHENA EV6,1,weekday,7.25,15.96,3.014666666666667
584741,2023-06-28T07:16:17.0,2023-06-28T16:01:06.0,22.361,UCSD / PANGEA 5-2,2,weekday,7.27,16.01,7.453666666666667
322627,2023-06-28T07:16:49.0,2023-06-28T15:23:48.0,7.8,UCSD SCRIPPS / A04 A05,1,weekday,7.27,15.38,2.6
27814961,2023-06-28T07:17:37.0,2023-06-28T16:08:39.0,6.162,UCSD / GILMAN 2-3,2,weekday,7.29,16.13,2.054
32648771,2023-06-28T07:19:30.0,2023-06-28T12:19:28.0,13.51,UCSD / TORREYPINES S5,2,weekday,7.32,12.31,4.503333333333333
35186871,2023-06-28T07:19:45.0,2023-06-28T11:09:32.0,1.643,UCSD / TORREYPINES S4,2,weekday,7.32,11.15,0.5476666666666666
34696141,2023-06-28T07:20:35.0,2023-06-28T16:11:38.0,18.693,UCSD / ATHENA EV5,1,weekday,7.34,16.18,6.231000000000001
35269321,2023-06-28T07:30:15.0,2023-06-28T12:56:16.0,30.797,UCSD / OSLER 4-1,2,weekday,7.5,12.93,10.265666666666666
39358391,2023-06-28T07:32:30.0,2023-06-28T15:22:38.0,34.762,UCSD / RADY P357 1,1,weekday,7.54,15.36,11.587333333333333
40018471,2023-06-28T07:33:43.0,2023-06-28T08:43:20.0,6.738,UCSD / FACULTY CLUB,2,weekday,7.55,8.71,2.246
24790961,2023-06-28T07:35:14.0,2023-06-28T15:54:29.0,6.06,UCSD / SOM P602 1,1,weekday,7.59,15.9,2.02
27199621,2023-06-28T07:38:12.0,2023-06-28T15:09:20.0,24.094,UCSD / ECPS EAST,2,weekday,7.64,15.15,8.031333333333334
22887541,2023-06-28T07:38:50.0,2023-06-28T16:14:05.0,6.384,UCSD / PANGEA 5-2,1,weekday,7.64,16.23,2.128
34216551,2023-06-28T07:41:19.0,2023-06-28T14:02:17.0,3.561,UCSD / NUEVO WEST 3-4,2,weekday,7.69,14.03,1.187
31023841,2023-06-28T07:44:35.0,2023-06-28T09:05:06.0,2.87,UCSD / ECPS WEST,1,weekday,7.74,9.08,0.9566666666666667
826229,2023-06-28T07:49:01.0,2023-06-28T15:05:59.0,3.388,UCSD / NUEVO WEST 1-7,2,weekday,7.82,15.08,1.1293333333333333
306325,2023-06-28T07:50:12.0,2023-06-28T13:52:50.0,14.788,UCSD / ATHENA EV4,1,weekday,7.84,13.86,4.929333333333333
39769451,2023-06-28T07:52:54.0,2023-06-28T12:15:22.0,25.864,UCSD / NUEVO WEST 1-8,2,weekday,7.87,12.25,8.621333333333334
38859821,2023-06-28T07:54:03.0,2023-06-28T16:56:35.0,14.624,UCSD / NUEVO WEST 1-5,2,weekday,7.9,16.93,4.874666666666667
26680181,2023-06-28T07:56:31.0,2023-06-28T11:21:47.0,5.632,UCSD / NUEVO WEST 1-2,1,weekday,7.94,11.35,1.8773333333333333
28075821,2023-06-28T07:58:29.0,2023-06-28T15:30:59.0,24.357,UCSD / BACHMAN EV2,2,weekday,7.97,15.5,8.119
21909361,2023-06-28T07:58:30.0,2023-06-28T12:53:40.0,12.372,UCSD / ATHENA EV5,2,weekday,7.97,12.88,4.124
27248711,2023-06-28T08:01:01.0,2023-06-28T09:23:35.0,7.622,UCSD / TORREYPINES S3,2,weekday,8.02,9.38,2.5406666666666666
235853,2023-06-28T08:02:02.0,2023-06-28T11:48:26.0,8.903,UCSD / TORREYPINES S2,2,weekday,8.04,11.8,2.9676666666666667
25743001,2023-06-28T08:02:08.0,2023-06-28T12:04:28.0,10.283,UCSD / NUEVO WEST 1-4,1,weekday,8.04,12.06,3.4276666666666666
36409401,2023-06-28T08:02:17.0,2023-06-28T16:01:18.0,6.943,UCSD / SIO P001 1,2,weekday,8.04,16.01,2.3143333333333334
27417131,2023-06-28T08:03:41.0,2023-06-28T16:36:02.0,31.069,UCSD / ATHENA EV4,2,weekday,8.06,16.6,10.356333333333334
20595721,2023-06-28T08:04:55.0,2023-06-28T13:04:37.0,12.371,UCSD / TORREYPINES S1,2,weekday,8.07,13.06,4.123666666666667
21144571,2023-06-28T08:06:37.0,2023-06-28T14:05:12.0,6.092,UCSD / OSLER 4-1,1,weekday,8.1,14.08,2.0306666666666664
28533821,2023-06-28T08:11:05.0,2023-06-28T13:14:20.0,29.348,UCSD / OSLER 3-2,2,weekday,8.19,13.23,9.782666666666666
26152341,2023-06-28T08:12:38.0,2023-06-28T12:10:28.0,5.962,UCSD / SCHOLARS - 07,2,weekday,8.2,12.16,1.9873333333333332
2468881,2023-06-28T08:15:11.0,2023-06-28T09:00:13.0,3.945,UCSD / RADY P357 2,2,weekday,8.25,9.0,1.315
24419531,2023-06-28T08:15:39.0,2023-06-28T12:10:05.0,22.406,UCSD / NUEVO WEST 2-3,2,weekday,8.25,12.16,7.468666666666667
2958091,2023-06-28T08:17:57.0,2023-06-28T17:09:28.0,12.779,UCSD / P610 2,1,weekday,8.29,17.14,4.259666666666667
33883821,2023-06-28T08:20:51.0,2023-06-28T13:06:17.0,14.527,UCSD / P610 1,2,weekday,8.34,13.1,4.842333333333333
36175591,2023-06-28T08:24:10.0,2023-06-28T12:37:43.0,10.204,UCSD / NUEVO WEST 1-1,1,weekday,8.4,12.61,3.4013333333333335
25860111,2023-06-28T08:24:53.0,2023-06-28T17:11:22.0,5.799,UCSD / OSLER 3-2,1,weekday,8.4,17.18,1.933
34090381,2023-06-28T08:25:46.0,2023-06-28T11:48:32.0,6.244,UCSD / OSLER 2-2,1,weekday,8.42,11.8,2.0813333333333333
4216631,2023-06-28T08:26:25.0,2023-06-28T15:04:20.0,41.33,UCSD / P610 3,1,weekday,8.44,15.06,13.776666666666666
20705191,2023-06-28T08:28:37.0,2023-06-28T12:47:58.0,3.956,UCSD / SCHOLARS - 14,2,weekday,8.47,12.78,1.3186666666666667
39163251,2023-06-28T08:31:49.0,2023-06-28T13:01:02.0,18.758,UCSD / MESA NUEVO 3,1,weekday,8.52,13.01,6.252666666666666
3433541,2023-06-28T08:35:11.0,2023-06-28T12:49:11.0,22.76,UCSD / TORREYPINES C1,1,weekday,8.59,12.81,7.586666666666667
38308511,2023-06-28T08:35:47.0,2023-06-28T10:38:57.0,6.973,UCSD / TORREYPINES S3,1,weekday,8.59,10.63,2.324333333333333
3357581,2023-06-28T08:44:13.0,2023-06-28T13:49:14.0,30.282,UCSD / OSLER 3-3,1,weekday,8.74,13.81,10.094
2376141,2023-06-28T08:44:14.0,2023-06-28T18:26:11.0,4.141,UCSD / SOM P602 2,1,weekday,8.74,18.43,1.3803333333333334
28746231,2023-06-28T08:45:10.0,2023-06-28T14:25:17.0,34.393,UCSD / OSLER 3-1,2,weekday,8.75,14.41,11.464333333333334
29553761,2023-06-28T08:45:12.0,2023-06-28T13:55:32.0,11.666,UCSD / OSLER 2-1,2,weekday,8.75,13.91,3.888666666666667
31869461,2023-06-28T08:48:06.0,2023-06-28T13:53:19.0,11.788,UCSD / GILMAN 3-1,1,weekday,8.81,13.88,3.9293333333333336
36699611,2023-06-28T08:49:38.0,2023-06-28T12:45:49.0,24.215,UCSD / SCHOLARS - 01,1,weekday,8.82,12.75,8.071666666666667
20586231,2023-06-28T08:54:21.0,2023-06-28T15:19:08.0,15.7,UCSD / SIO P001 2,2,weekday,8.9,15.31,5.233333333333333
40018471,2023-06-28T08:54:57.0,2023-06-28T12:09:20.0,9.245,UCSD / OSLER 2-1,1,weekday,8.9,12.15,3.0816666666666666
36877281,2023-06-28T08:55:26.0,2023-06-28T12:46:15.0,22.553,UCSD / RADY P357 2,1,weekday,8.92,12.76,7.517666666666667
27885991,2023-06-28T08:57:31.0,2023-06-28T10:26:26.0,5.515,UCSD / BIRCH AQUARIUM,2,weekday,8.95,10.43,1.8383333333333332
721073,2023-06-28T09:00:25.0,2023-06-28T18:52:32.0,12.287,UCSD / P610 2,2,weekday,9.0,18.86,4.095666666666667
21221741,2023-06-28T09:05:35.0,2023-06-28T17:01:30.0,46.638,UCSD / OSLER 4-2,1,weekday,9.09,17.01,15.546
30028761,2023-06-28T09:06:20.0,2023-06-28T09:27:02.0,2.008,UCSD / FACULTY CLUB,1,weekday,9.1,9.44,0.6693333333333333
21703181,2023-06-28T09:13:35.0,2023-06-28T13:13:54.0,3.819,UCSD / HUBBS HALL 1,2,weekday,9.22,13.21,1.273
3824871,2023-06-28T09:14:09.0,2023-06-28T14:22:36.0,3.39,UCSD / NUEVO WEST 1-4,2,weekday,9.24,14.36,1.1300000000000001
679443,2023-06-28T09:21:58.0,2023-06-28T19:59:39.0,18.336,UCSD / SCHOLARS - 13,1,weekday,9.35,19.98,6.111999999999999
2356791,2023-06-28T09:22:11.0,2023-06-28T13:24:22.0,14.989,UCSD / SCHOLARS - 11,2,weekday,9.37,13.4,4.996333333333333
33498161,2023-06-28T09:23:40.0,2023-06-28T10:49:24.0,8.228,UCSD / OSLER 2-2,2,weekday,9.39,10.81,2.7426666666666666
30627421,2023-06-28T09:24:10.0,2023-06-28T13:37:15.0,23.972,UCSD / OSLER 4-3,1,weekday,9.4,13.61,7.990666666666667
38191381,2023-06-28T09:25:28.0,2023-06-28T13:34:14.0,21.049,UCSD / P013,2,weekday,9.42,13.56,7.016333333333333
6693V,2023-06-28T09:28:13.0,2023-06-28T12:20:03.0,9.559,UCSD / CSC 4,1,weekday,9.47,12.33,3.1863333333333332
449711,2023-06-28T09:30:33.0,2023-06-28T16:15:59.0,10.789,UCSD / OSLER 4-2,2,weekday,9.5,16.25,3.5963333333333334
24082731,2023-06-28T09:33:07.0,2023-06-28T15:45:13.0,32.854,UCSD / GREENWICH 1,2,weekday,9.56,15.75,10.951333333333332
26243731,2023-06-28T09:42:12.0,2023-06-28T14:20:45.0,28.715,UCSD / SCHOLARS - 02,1,weekday,9.7,14.33,9.571666666666667
29290941,2023-06-28T09:43:40.0,2023-06-28T13:04:12.0,9.618,UCSD / OSLER 4-3,2,weekday,9.72,13.06,3.206
21220871,2023-06-28T09:43:50.0,2023-06-28T14:07:44.0,25.479,UCSD / SCHOLARS - 14,1,weekday,9.72,14.11,8.493
34475881,2023-06-28T09:45:30.0,2023-06-28T13:28:01.0,5.049,UCSD / HUBBS HALL 2,1,weekday,9.75,13.46,1.683
32747431,2023-06-28T09:48:45.0,2023-06-28T16:41:07.0,6.327,UCSD / OSLER 3-3,2,weekday,9.81,16.68,2.109
37948801,2023-06-28T09:49:37.0,2023-06-28T13:11:14.0,10.57,UCSD / RADY P357 5,2,weekday,9.82,13.18,3.5233333333333334
21497491,2023-06-28T09:51:59.0,2023-06-28T12:36:33.0,16.016,UCSD / TORREYPINES S3,2,weekday,9.85,12.6,5.338666666666666
3047441,2023-06-28T09:53:06.0,2023-06-28T14:14:43.0,11.177,UCSD / GILMAN 2-1,2,weekday,9.89,14.23,3.7256666666666667
21745251,2023-06-28T09:58:51.0,2023-06-28T12:50:16.0,6.945,UCSD / OSLER 4-4,2,weekday,9.97,12.83,2.315
37235971,2023-06-28T10:12:57.0,2023-06-28T14:29:13.0,7.797,UCSD / ARBOR PARKING 2,1,weekday,10.2,14.48,2.5989999999999998
20312051,2023-06-28T10:12:59.0,2023-06-28T12:46:14.0,3.881,UCSD / GILMAN 2-4,1,weekday,10.2,12.76,1.2936666666666665
20438531,2023-06-28T10:23:25.0,2023-06-28T17:06:19.0,3.899,UCSD / NUEVO WEST 1-3,1,weekday,10.39,17.1,1.2996666666666667
31109111,2023-06-28T10:23:55.0,2023-06-28T17:03:48.0,11.412,UCSD / P610 1,1,weekday,10.39,17.05,3.8040000000000003
24329221,2023-06-28T10:26:51.0,2023-06-28T15:34:24.0,8.906,UCSD / OSLER 2-3,2,weekday,10.44,15.56,2.968666666666667
27512571,2023-06-28T10:40:13.0,2023-06-28T14:06:20.0,20.195,UCSD / NUEVO WEST 2-1,2,weekday,10.67,14.1,6.7316666666666665
2585491,2023-06-28T10:47:01.0,2023-06-28T16:49:41.0,2.272,UCSD / HUBBS HALL 1,1,weekday,10.79,16.81,0.7573333333333333
28435721,2023-06-28T10:48:31.0,2023-06-28T14:09:42.0,12.626,UCSD / OSLER 2-4,2,weekday,10.8,14.15,4.208666666666667
33881941,2023-06-28T10:51:14.0,2023-06-28T16:44:53.0,14.849,UCSD / ARBOR PARKING 2,2,weekday,10.85,16.73,4.949666666666666
36183141,2023-06-28T10:51:52.0,2023-06-28T18:54:22.0,45.264,UCSD / GILMAN 2-3,1,weekday,10.85,18.89,15.088000000000001
32218861,2023-06-28T11:01:03.0,2023-06-28T17:11:31.0,24.871,UCSD / TORREYPINES S1,1,weekday,11.02,17.18,8.290333333333333
3177381,2023-06-28T11:04:32.0,2023-06-28T12:29:44.0,4.296,UCSD / OSLER 4-4,1,weekday,11.07,12.48,1.4320000000000002
23121201,2023-06-28T11:18:22.0,2023-06-28T12:12:57.0,5.437,UCSD / SCHOLARS - 08,2,weekday,11.3,12.2,1.8123333333333334
39959181,2023-06-28T11:51:43.0,2023-06-28T13:33:14.0,5.208,UCSD / ECPS WEST,1,weekday,11.85,13.55,1.736
33037241,2023-06-28T11:53:49.0,2023-06-28T14:33:37.0,14.459,UCSD / BACHMAN EV1,2,weekday,11.89,14.55,4.8196666666666665
32594711,2023-06-28T11:54:55.0,2023-06-28T15:54:59.0,14.577,UCSD / SCHOLARS - 02,2,weekday,11.9,15.9,4.859
4500261,2023-06-28T12:01:03.0,2023-06-28T19:06:21.0,42.497,UCSD / OSLER 2-2,1,weekday,12.02,19.1,14.165666666666667
4738011,2023-06-28T12:07:12.0,2023-06-28T15:08:59.0,5.915,UCSD / P013,1,weekday,12.12,15.13,1.9716666666666667
19884341,2023-06-28T12:09:35.0,2023-06-28T14:36:31.0,7.84,UCSD / OSLER 2-1,1,weekday,12.15,14.6,2.6133333333333333
38240221,2023-06-28T12:11:22.0,2023-06-28T14:33:45.0,5.389,UCSD / P610 3,2,weekday,12.19,14.55,1.7963333333333333
23552851,2023-06-28T12:14:42.0,2023-06-28T16:01:51.0,6.338,UCSD / NUEVO WEST 1-6,2,weekday,12.24,16.01,2.1126666666666667
1954461,2023-06-28T12:15:48.0,2023-06-28T13:10:18.0,2.783,UCSD / FACULTY CLUB,2,weekday,12.25,13.16,0.9276666666666666
26697291,2023-06-28T12:30:40.0,2023-06-28T15:41:16.0,5.426,UCSD / NUEVO WEST 1-8,1,weekday,12.5,15.68,1.8086666666666666
277441,2023-06-28T12:32:21.0,2023-06-28T16:08:27.0,12.214,UCSD / SCHOLARS - 12,1,weekday,12.54,16.13,4.0713333333333335
27872241,2023-06-28T12:47:03.0,2023-06-28T17:30:35.0,21.771,UCSD / GREENWICH 2,1,weekday,12.79,17.5,7.257000000000001
25164141,2023-06-28T12:48:16.0,2023-06-28T16:54:13.0,7.472,UCSD / NUEVO WEST 1-1,1,weekday,12.8,16.89,2.490666666666667
232711V,2023-06-28T12:53:20.0,2023-06-28T13:56:00.0,1.781,UCSD / P703 4,2,weekday,12.89,13.93,0.5936666666666667
35893241,2023-06-28T12:57:23.0,2023-06-28T15:22:11.0,14.254,UCSD / KECK,1,weekday,12.95,15.36,4.751333333333333
38268171,2023-06-28T13:07:19.0,2023-06-28T16:07:17.0,17.746,UCSD / SOM P602 1,2,weekday,13.12,16.11,5.915333333333333
31813541,2023-06-28T13:10:11.0,2023-06-28T18:37:13.0,6.019,UCSD / NUEVO WEST 3-2,2,weekday,13.17,18.61,2.0063333333333335
35280681,2023-06-28T13:10:50.0,2023-06-28T13:27:16.0,1.086,UCSD / ATHENA EV5,2,weekday,13.17,13.45,0.36200000000000004
4118,2023-06-28T13:17:15.0,2023-06-28T17:14:33.0,8.059,UCSD / CSC 1,2,weekday,13.29,17.23,2.6863333333333332
4438231,2023-06-28T13:19:50.0,2023-06-28T16:31:43.0,11.754,UCSD / BIRCH AQUARIUM,1,weekday,13.32,16.51,3.9179999999999997
25498091,2023-06-28T13:27:03.0,2023-06-28T15:52:28.0,1.576,UCSD / SCHOLARS - 10,1,weekday,13.45,15.86,0.5253333333333333
24505261,2023-06-28T13:41:02.0,2023-06-28T16:20:53.0,8.936,UCSD / SIO P001 1,1,weekday,13.69,16.33,2.978666666666667
35214371,2023-06-28T13:42:41.0,2023-06-28T22:38:59.0,42.415,UCSD / NUEVO WEST 1-7,1,weekday,13.7,22.63,14.138333333333334
36175591,2023-06-28T13:46:22.0,2023-06-28T17:15:44.0,2.718,UCSD / NUEVO WEST 1-6,1,weekday,13.77,17.25,0.906
26300691,2023-06-28T13:48:19.0,2023-06-28T18:35:59.0,21.538,UCSD / SCHOLARS - 07,1,weekday,13.8,18.58,7.179333333333333
1550991,2023-06-28T13:51:24.0,2023-06-28T21:35:20.0,9.885,UCSD / NUEVO WEST 1-2,1,weekday,13.85,21.58,3.295
40037271,2023-06-28T14:02:02.0,2023-06-28T16:09:18.0,6.208,UCSD / BIRCH AQUARIUM,2,weekday,14.04,16.14,2.0693333333333332
19651271,2023-06-28T14:09:46.0,2023-06-28T16:45:19.0,11.824,UCSD / ECPS WEST,1,weekday,14.15,16.75,3.941333333333333
232711V,2023-06-28T14:11:12.0,2023-06-28T15:15:26.0,1.802,UCSD / SCHOLARS - 03,2,weekday,14.19,15.25,0.6006666666666667
39590941,2023-06-28T14:13:36.0,2023-06-28T18:44:20.0,26.905,UCSD / RADY P357 2,2,weekday,14.22,18.73,8.968333333333334
4655661,2023-06-28T14:14:18.0,2023-06-28T17:19:20.0,17.645,UCSD / TORREYPINES C1,1,weekday,14.24,17.31,5.881666666666667
35492091,2023-06-28T14:17:20.0,2023-06-28T22:29:25.0,38.289,UCSD / GILMAN 3-1,1,weekday,14.29,22.48,12.763
23438111,2023-06-28T14:22:54.0,2023-06-28T17:14:24.0,7.156,UCSD / SCHOLARS - 01,2,weekday,14.37,17.23,2.385333333333333
1736611,2023-06-28T14:46:49.0,2023-06-28T15:26:59.0,3.871,UCSD / NUEVO WEST 3-4,2,weekday,14.77,15.43,1.2903333333333333
32289671,2023-06-28T14:49:08.0,2023-06-28T16:09:13.0,4.228,UCSD / UCSD MIRAMAR S1,2,weekday,14.82,16.14,1.4093333333333333
1055071,2023-06-28T14:49:14.0,2023-06-28T16:56:15.0,5.829,UCSD / ATHENA EV2,1,weekday,14.82,16.93,1.9429999999999998
35865571,2023-06-28T14:50:53.0,2023-06-28T16:15:21.0,4.046,UCSD / RADY P357 1,2,weekday,14.84,16.25,1.3486666666666667
1964051,2023-06-28T15:10:05.0,2023-06-28T16:51:14.0,10.142,UCSD / SCHOLARS - 11,2,weekday,15.17,16.85,3.3806666666666665
23257211,2023-06-28T15:17:53.0,2023-06-28T18:26:52.0,5.999,UCSD / MESA NUEVO 5,2,weekday,15.29,18.43,1.9996666666666665
24171131,2023-06-28T15:34:46.0,2023-06-28T18:14:00.0,10.44,UCSD / GREENWICH 1,1,weekday,15.57,18.23,3.48
34446251,2023-06-28T15:39:02.0,2023-06-28T18:43:07.0,13.372,UCSD / MESA NUEVO 2,2,weekday,15.65,18.71,4.457333333333334
30588131,2023-06-28T15:52:09.0,2023-06-28T16:16:14.0,1.793,UCSD / FACULTY CLUB,2,weekday,15.87,16.26,0.5976666666666667
416411,2023-06-28T15:53:08.0,2023-06-28T18:08:35.0,12.96,UCSD / GILMAN 2-4,1,weekday,15.89,18.13,4.32
30147371,2023-06-28T15:53:48.0,2023-06-28T19:39:19.0,15.329,UCSD / ECPS EAST,2,weekday,15.89,19.64,5.109666666666667
19776061,2023-06-28T15:57:55.0,2023-06-28T18:24:49.0,15.237,UCSD / SIO P001 2,1,weekday,15.95,18.39,5.079
232821V,2023-06-28T16:22:45.0,2023-06-28T17:11:07.0,2.693,UCSD / CSC 2,1,weekday,16.37,17.18,0.8976666666666667
33529561,2023-06-28T16:36:12.0,2023-06-28T20:29:32.0,22.342,UCSD / CSC 1,1,weekday,16.61,20.48,7.447333333333333
232711V,2023-06-28T16:36:40.0,2023-06-28T17:36:35.0,1.701,UCSD / RADY P357 4,1,weekday,16.61,17.6,0.5670000000000001
25052531,2023-06-28T16:41:39.0,2023-06-28T17:54:37.0,3.585,UCSD / ATHENA EV4,2,weekday,16.69,17.89,1.195
26273851,2023-06-28T16:50:56.0,2023-06-28T20:21:33.0,21.253,UCSD / OSLER 3-3,2,weekday,16.84,20.35,7.084333333333333
612049,2023-06-28T16:53:37.0,2023-06-28T18:59:57.0,4.888,UCSD / ECPS EAST,1,weekday,16.89,18.98,1.6293333333333333
27480471,2023-06-28T16:57:11.0,2023-06-28T21:08:00.0,14.066,UCSD / GREENWICH 1,2,weekday,16.95,21.13,4.688666666666667
2541371,2023-06-28T18:26:20.0,2023-06-28T20:16:20.0,5.333,UCSD / OSLER 4-2,1,weekday,18.44,20.26,1.7776666666666667
37005441,2023-06-28T18:28:29.0,2023-06-28T20:15:00.0,10.656,UCSD / SIO P001 1,1,weekday,18.47,20.25,3.552
232711V,2023-06-28T18:36:18.0,2023-06-28T19:29:27.0,1.525,UCSD / OSLER 4-2,2,weekday,18.61,19.48,0.5083333333333333
34945401,2023-06-28T18:36:47.0,2023-06-28T20:04:27.0,4.412,UCSD / RADY P357 1,1,weekday,18.61,20.06,1.4706666666666666
827165,2023-06-28T19:13:15.0,2023-06-28T21:08:38.0,5.949,UCSD / SCHOLARS - 14,2,weekday,19.22,21.13,1.9829999999999999
30423931,2023-06-28T19:19:54.0,2023-06-28T23:17:24.0,23.159,UCSD / ATHENA EV2,1,weekday,19.32,23.28,7.719666666666666
22219411,2023-06-28T19:45:02.0,2023-06-28T22:09:28.0,7.106,UCSD / MESA NUEVO 5,2,weekday,19.75,22.15,2.3686666666666665
20755891,2023-06-28T19:50:08.0,2023-06-28T20:21:25.0,1.69,UCSD / SIO P001 2,1,weekday,19.84,20.35,0.5633333333333334
2541371,2023-06-28T20:29:51.0,2023-06-28T22:08:32.0,2.0,UCSD / OSLER 4-2,1,weekday,20.49,22.13,0.6666666666666666
