driver_id,session_start_time_la,session_end_time_la,total_energy_dispensed,station_name,port,type,AT,DT,ED
30692451,2023-06-30T08:54:59.0,2023-06-30T12:32:50.0,22.172,UCSD / GILMAN 2-1,1,weekday,8.9,12.53,22.172
36794891,2023-06-30T08:56:55.0,2023-06-30T11:20:28.0,13.4,UCSD / TORREYPINES S2,2,weekday,8.94,11.33,13.4
30843161,2023-06-30T08:57:44.0,2023-06-30T13:00:51.0,24.961,UCSD / P703 2,1,weekday,8.95,13.0,24.961
40018471,2023-06-30T09:08:18.0,2023-06-30T12:09:00.0,15.413,UCSD / SCHOLARS - 08,2,weekday,9.14,12.15,15.413
6699V,2023-06-30T09:14:04.0,2023-06-30T10:49:45.0,5.185,UCSD / CSC 4,1,weekday,9.24,10.81,5.185
24593881,2023-06-30T09:15:05.0,2023-06-30T16:50:21.0,11.225,UCSD / CSC 1,1,weekday,9.25,16.83,11.225
449711,2023-06-30T09:15:50.0,2023-06-30T17:18:37.0,8.572,UCSD / OSLER 4-3,2,weekday,9.25,17.3,8.572
37407801,2023-06-30T09:18:11.0,2023-06-30T13:58:25.0,24.238,UCSD / SCHOLARS - 14,1,weekday,9.31,13.96,24.238
38191381,2023-06-30T09:20:46.0,2023-06-30T13:14:24.0,14.379,UCSD / P013,1,weekday,9.34,13.23,14.379
36877281,2023-06-30T09:21:20.0,2023-06-30T11:42:28.0,13.594,UCSD / RADY P357 3,1,weekday,9.35,11.7,13.594
35865571,2023-06-30T09:21:57.0,2023-06-30T11:52:30.0,6.189,UCSD / RADY P357 2,1,weekday,9.35,11.86,6.189
1066451,2023-06-30T09:25:19.0,2023-06-30T17:19:28.0,5.842,UCSD / TORREYPINES S4,2,weekday,9.42,17.31,5.842
826229,2023-06-30T09:34:52.0,2023-06-30T17:06:45.0,11.064,UCSD / NUEVO WEST 1-7,2,weekday,9.57,17.1,11.064
39050241,2023-06-30T09:38:33.0,2023-06-30T11:04:47.0,2.381,UCSD / BIRCH AQUARIUM,1,weekday,9.64,11.06,2.381
3824871,2023-06-30T09:40:50.0,2023-06-30T17:40:22.0,2.829,UCSD / NUEVO WEST 1-5,1,weekday,9.67,17.66,2.829
29970091,2023-06-30T09:41:27.0,2023-06-30T18:25:09.0,47.857,UCSD / OSLER 4-1,2,weekday,9.69,18.41,47.857
22405371,2023-06-30T09:43:27.0,2023-06-30T11:31:23.0,9.126,UCSD / TRADE STREET 2,1,weekday,9.72,11.51,9.126
22001031,2023-06-30T09:46:04.0,2023-06-30T17:48:23.0,45.63,UCSD / NUEVO WEST 2-2,1,weekday,9.77,17.8,45.63
3041481,2023-06-30T09:53:50.0,2023-06-30T11:08:47.0,3.546,UCSD / P013,2,weekday,9.89,11.13,3.546
24421131,2023-06-30T09:54:26.0,2023-06-30T13:36:18.0,12.65,UCSD / OSLER 4-4,2,weekday,9.9,13.6,12.65
39934561,2023-06-30T09:59:10.0,2023-06-30T10:54:45.0,5.651,UCSD / SIO P001 1,2,weekday,9.99,10.9,5.651
31235961,2023-06-30T10:00:10.0,2023-06-30T15:44:57.0,23.015,UCSD / FACULTY CLUB,2,weekday,10.0,15.73,23.015
31109111,2023-06-30T10:01:28.0,2023-06-30T15:34:49.0,10.093,UCSD / P610 1,1,weekday,10.02,15.56,10.093
795635,2023-06-30T10:06:54.0,2023-06-30T15:20:13.0,6.06,UCSD / NUEVO WEST 1-2,2,weekday,10.1,15.33,6.06
22887541,2023-06-30T10:09:10.0,2023-06-30T12:59:02.0,6.521,UCSD / ATHENA EV2,1,weekday,10.15,12.98,6.521
1055071,2023-06-30T10:09:23.0,2023-06-30T14:47:25.0,5.68,UCSD / PANGEA 5-2,2,weekday,10.15,14.78,5.68
36409401,2023-06-30T10:10:04.0,2023-06-30T14:21:40.0,6.355,UCSD / SIO P001 1,1,weekday,10.17,14.35,6.355
40069811,2023-06-30T10:17:39.0,2023-06-30T11:23:26.0,6.025,UCSD / RADY P357 3,2,weekday,10.29,11.38,6.025
34568161,2023-06-30T10:20:57.0,2023-06-30T10:32:44.0,1.139,UCSD / P610 3,2,weekday,10.34,10.53,1.139
2049451,2023-06-30T10:26:02.0,2023-06-30T11:05:57.0,3.176,UCSD / TORREYPINES S5,2,weekday,10.44,11.08,3.176
32747431,2023-06-30T10:39:04.0,2023-06-30T16:21:41.0,11.333,UCSD / OSLER 2-3,2,weekday,10.65,16.35,11.333
4500261,2023-06-30T10:51:38.0,2023-06-30T15:50:48.0,10.327,UCSD / OSLER 4-3,1,weekday,10.85,15.83,10.327
630261,2023-06-30T10:58:16.0,2023-06-30T14:06:32.0,7.469,UCSD / KECK,1,weekday,10.97,14.1,7.469
39934561,2023-06-30T10:58:47.0,2023-06-30T17:01:46.0,29.755,UCSD / BIRCH AQUARIUM,2,weekday,10.97,17.01,29.755
24889711,2023-06-30T11:09:17.0,2023-06-30T15:55:58.0,21.987,UCSD / P013,2,weekday,11.15,15.91,21.987
4621601,2023-06-30T11:17:05.0,2023-06-30T14:04:19.0,8.998,UCSD / P703 4,1,weekday,11.29,14.06,8.998
38466521,2023-06-30T11:23:24.0,2023-06-30T18:43:59.0,35.303,UCSD / SCHOLARS - 07,1,weekday,11.39,18.71,35.303
21220871,2023-06-30T11:30:17.0,2023-06-30T14:26:21.0,17.675,UCSD / SCHOLARS - 09,2,weekday,11.5,14.43,17.675
28959941,2023-06-30T11:30:26.0,2023-06-30T14:33:28.0,16.371,UCSD / SCHOLARS - 07,2,weekday,11.5,14.55,16.371
30548861,2023-06-30T11:35:04.0,2023-06-30T15:59:10.0,25.346,UCSD / SOM P602 2,1,weekday,11.59,15.98,25.346
2072431,2023-06-30T11:40:29.0,2023-06-30T12:25:10.0,2.303,UCSD / SCHOLARS - 09,1,weekday,11.67,12.41,2.303
40097541,2023-06-30T11:40:52.0,2023-06-30T13:03:01.0,7.993,UCSD / MESA NUEVO 3,1,weekday,11.67,13.05,7.993
32166891,2023-06-30T11:50:05.0,2023-06-30T13:45:37.0,6.013,UCSD / GILMAN 2-2,2,weekday,11.84,13.75,6.013
4077291,2023-06-30T11:50:49.0,2023-06-30T13:08:16.0,4.332,UCSD / SIO P001 2,2,weekday,11.84,13.13,4.332
38388921,2023-06-30T11:51:17.0,2023-06-30T12:43:49.0,2.694,UCSD / GREENWICH 1,2,weekday,11.85,12.71,2.694
30669441,2023-06-30T11:54:09.0,2023-06-30T13:45:13.0,10.455,UCSD / OSLER 3-1,2,weekday,11.9,13.75,10.455
6641V,2023-06-30T11:58:00.0,2023-06-30T14:28:55.0,8.277,UCSD / CSC 5,2,weekday,11.97,14.46,8.277
32594711,2023-06-30T12:01:42.0,2023-06-30T15:54:39.0,14.468,UCSD / SCHOLARS - 02,2,weekday,12.02,15.9,14.468
32218861,2023-06-30T12:02:03.0,2023-06-30T16:06:49.0,19.22,UCSD / TORREYPINES S2,2,weekday,12.04,16.1,19.22
4165131,2023-06-30T12:04:59.0,2023-06-30T12:50:36.0,2.433,UCSD / SCHOLARS - 10,2,weekday,12.07,12.83,2.433
24329221,2023-06-30T12:18:21.0,2023-06-30T15:08:46.0,8.3,UCSD / OSLER 2-1,2,weekday,12.3,15.13,8.3
416411,2023-06-30T12:21:48.0,2023-06-30T16:09:38.0,22.577,UCSD / SOM P602 1,2,weekday,12.35,16.14,22.577
4344391,2023-06-30T12:23:37.0,2023-06-30T14:52:32.0,12.954,UCSD / OSLER 4-1,1,weekday,12.39,14.86,12.954
232711V,2023-06-30T12:30:26.0,2023-06-30T14:31:45.0,2.931,UCSD / P610 3,2,weekday,12.5,14.51,2.931
2468881,2023-06-30T12:30:34.0,2023-06-30T17:29:18.0,30.082,UCSD / SCHOLARS - 01,1,weekday,12.5,17.48,30.082
25421651,2023-06-30T12:30:37.0,2023-06-30T16:41:29.0,15.393,UCSD / ARBOR PARKING 6,1,weekday,12.5,16.68,15.393
30692451,2023-06-30T12:33:30.0,2023-06-30T15:31:15.0,15.241,UCSD / GILMAN 2-1,1,weekday,12.55,15.51,15.241
28533821,2023-06-30T12:34:34.0,2023-06-30T14:55:31.0,13.304,UCSD / OSLER 3-2,2,weekday,12.57,14.91,13.304
35054541,2023-06-30T12:35:25.0,2023-06-30T17:11:42.0,26.489,UCSD / ATHENA EV4,1,weekday,12.59,17.18,26.489
32290441,2023-06-30T12:38:53.0,2023-06-30T14:23:30.0,5.616,UCSD / SCHOLARS - 12,1,weekday,12.64,14.38,5.616
26080001,2023-06-30T12:40:42.0,2023-06-30T18:20:53.0,7.86,UCSD / BACHMAN EV2,1,weekday,12.67,18.33,7.86
4118,2023-06-30T12:45:32.0,2023-06-30T15:28:57.0,7.995,UCSD / RADY P357 1,1,weekday,12.75,15.46,7.995
20386661,2023-06-30T12:54:11.0,2023-06-30T17:21:12.0,8.103,UCSD / SCHOLARS - 08,2,weekday,12.9,17.35,8.103
693759,2023-06-30T13:01:33.0,2023-06-30T17:25:24.0,5.489,UCSD / ARBOR PARKING 2,2,weekday,13.02,17.41,5.489
25743001,2023-06-30T13:07:29.0,2023-06-30T17:39:09.0,11.084,UCSD / NUEVO WEST 1-4,1,weekday,13.12,17.64,11.084
23940061,2023-06-30T13:07:52.0,2023-06-30T18:10:39.0,31.118,UCSD / OSLER 2-2,2,weekday,13.12,18.16,31.118
22887541,2023-06-30T13:21:19.0,2023-06-30T16:19:15.0,1.826,UCSD / ATHENA EV6,2,weekday,13.35,16.31,1.826
40018471,2023-06-30T13:26:34.0,2023-06-30T16:00:26.0,8.211,UCSD / SCHOLARS - 09,1,weekday,13.44,16.0,8.211
27325961,2023-06-30T13:28:17.0,2023-06-30T14:32:30.0,3.26,UCSD / ATHENA EV1,2,weekday,13.47,14.53,3.26
2585491,2023-06-30T13:38:20.0,2023-06-30T16:10:03.0,1.912,UCSD / HUBBS HALL 1,2,weekday,13.64,16.16,1.912
38335291,2023-06-30T13:42:26.0,2023-06-30T16:15:19.0,12.896,UCSD / TORREYPINES S3,1,weekday,13.7,16.25,12.896
32286341,2023-06-30T13:47:04.0,2023-06-30T17:30:54.0,12.009,UCSD / ATHENA EV5,1,weekday,13.79,17.5,12.009
612049,2023-06-30T13:52:46.0,2023-06-30T15:16:14.0,2.479,UCSD / BACHMAN EV2,2,weekday,13.87,15.26,2.479
25468321,2023-06-30T13:56:45.0,2023-06-30T15:15:49.0,3.76,UCSD / BIRCH AQUARIUM,1,weekday,13.94,15.25,3.76
40096521,2023-06-30T14:08:11.0,2023-06-30T19:29:38.0,15.15,UCSD / ECPS WEST,1,weekday,14.14,19.48,15.15
21173871,2023-06-30T14:17:21.0,2023-06-30T14:45:13.0,2.22,UCSD / KECK,1,weekday,14.29,14.75,2.22
2562671,2023-06-30T14:19:44.0,2023-06-30T17:48:20.0,20.883,UCSD / NUEVO WEST 1-6,1,weekday,14.32,17.8,20.883
21382991,2023-06-30T14:19:56.0,2023-06-30T23:14:27.0,54.934,UCSD / SCHOLARS - 11,2,weekday,14.32,23.23,54.934
20033401,2023-06-30T14:27:09.0,2023-06-30T16:55:47.0,12.615,UCSD / SIO P001 1,2,weekday,14.45,16.91,12.615
20164061,2023-06-30T14:35:10.0,2023-06-30T19:36:18.0,5.56,UCSD / P610 3,2,weekday,14.59,19.6,5.56
1406211,2023-06-30T14:39:27.0,2023-06-30T17:20:08.0,11.17,UCSD / SCHOLARS - 07,2,weekday,14.65,17.33,11.17
19714091,2023-06-30T14:53:29.0,2023-06-30T17:11:43.0,13.434,UCSD / OSLER 3-1,2,weekday,14.89,17.18,13.434
232711V,2023-06-30T14:56:38.0,2023-06-30T15:53:25.0,1.59,UCSD / RADY P357 2,2,weekday,14.94,15.88,1.59
35905441,2023-06-30T15:00:25.0,2023-06-30T15:23:59.0,2.357,UCSD / P703 4,2,weekday,15.0,15.38,2.357
27571951,2023-06-30T15:03:44.0,2023-06-30T18:46:42.0,8.195,UCSD / SIO P001 2,2,weekday,15.05,18.76,8.195
38654571,2023-06-30T15:07:33.0,2023-06-30T16:31:58.0,8.839,UCSD / RADY P357 3,1,weekday,15.12,16.51,8.839
32122301,2023-06-30T15:17:18.0,2023-06-30T17:17:58.0,7.008,UCSD / SIO P001 1,1,weekday,15.29,17.28,7.008
33619651,2023-06-30T15:22:43.0,2023-06-30T17:59:44.0,11.848,UCSD / SCHOLARS - 14,2,weekday,15.37,17.98,11.848
30692451,2023-06-30T15:33:38.0,2023-06-30T18:54:15.0,12.555,UCSD / SOM P602 2,2,weekday,15.55,18.89,12.555
669971,2023-06-30T15:43:51.0,2023-06-30T16:27:44.0,4.272,UCSD / SCHOLARS - 13,1,weekday,15.72,16.45,4.272
1233321,2023-06-30T15:54:53.0,2023-06-30T16:41:31.0,2.147,UCSD / BIRCH AQUARIUM,1,weekday,15.9,16.68,2.147
33529561,2023-06-30T15:56:39.0,2023-06-30T19:53:33.0,22.644,UCSD / CSC 1,2,weekday,15.94,19.88,22.644
39826491,2023-06-30T16:15:55.0,2023-06-30T16:48:32.0,2.795,UCSD / ATHENA EV1,2,weekday,16.25,16.8,2.795
232711V,2023-06-30T16:53:03.0,2023-06-30T17:36:13.0,1.232,UCSD / RADY P357 4,2,weekday,16.89,17.6,1.232
28186781,2023-06-30T17:07:22.0,2023-06-30T19:04:48.0,5.534,UCSD / SCHOLARS - 08,1,weekday,17.12,19.06,5.534
25400561,2023-06-30T17:12:14.0,2023-06-30T18:08:51.0,2.111,UCSD / NUEVO WEST 3-3,1,weekday,17.2,18.13,2.111
764147,2023-06-30T17:17:47.0,2023-06-30T19:12:37.0,10.372,UCSD / GILMAN 2-2,2,weekday,17.29,19.2,10.372
30739311,2023-06-30T17:27:48.0,2023-06-30T19:16:17.0,11.407,UCSD / P610 2,1,weekday,17.45,19.26,11.407
34420511,2023-06-30T18:02:32.0,2023-06-30T19:45:02.0,10.656,UCSD / NUEVO WEST 3-2,2,weekday,18.04,19.75,10.656
39000891,2023-06-30T18:32:11.0,2023-06-30T19:46:22.0,7.757,UCSD / SCHOLARS - 08,2,weekday,18.54,19.76,7.757
232711V,2023-06-30T18:39:05.0,2023-06-30T19:51:22.0,2.063,UCSD / P610 1,1,weekday,18.65,19.85,2.063
36911851,2023-06-30T18:47:28.0,2023-06-30T21:54:34.0,16.84,UCSD / BIRCH AQUARIUM,2,weekday,18.79,21.9,16.84
38466521,2023-06-30T20:00:22.0,2023-06-30T20:54:37.0,5.565,UCSD / SCHOLARS - 07,1,weekday,20.0,20.9,5.565
40067641,2023-06-30T20:01:38.0,2023-06-30T20:32:34.0,1.276,UCSD / BIRCH AQUARIUM,1,weekday,20.02,20.53,1.276
22219411,2023-06-30T20:52:59.0,2023-06-30T23:08:43.0,6.662,UCSD / MESA NUEVO 5,2,weekday,20.87,23.13,6.662
