driver_id,session_start_time_la,session_end_time_la,total_energy_dispensed,station_name,port,type,AT,DT,ED
21349731,2023-07-03T09:19:20.0,2023-07-03T12:57:58.0,19.861,UCSD / OSLER 4-4,2,weekday,9.32,12.95,19.861
29182541,2023-07-03T09:20:40.0,2023-07-03T11:01:16.0,5.172,UCSD / OSLER 3-3,2,weekday,9.34,11.01,5.172
35340951,2023-07-03T09:36:38.0,2023-07-03T13:08:57.0,20.797,UCSD / OSLER 2-4,2,weekday,9.6,13.13,20.797
36914991,2023-07-03T09:36:44.0,2023-07-03T15:02:32.0,33.51,UCSD / SCHOLARS - 07,1,weekday,9.6,15.03,33.51
36699611,2023-07-03T09:42:10.0,2023-07-03T13:21:31.0,22.248,UCSD / SCHOLARS - 01,1,weekday,9.7,13.35,22.248
26659061,2023-07-03T09:45:50.0,2023-07-03T13:48:16.0,4.066,UCSD / P610 1,1,weekday,9.75,13.8,4.066
3824871,2023-07-03T09:46:55.0,2023-07-03T17:11:51.0,2.374,UCSD / NUEVO WEST 1-6,1,weekday,9.77,17.18,2.374
25030131,2023-07-03T09:52:12.0,2023-07-03T14:17:53.0,20.675,UCSD / P610 2,1,weekday,9.87,14.28,20.675
22001031,2023-07-03T09:53:56.0,2023-07-03T13:27:15.0,21.077,UCSD / NUEVO WEST 2-1,2,weekday,9.89,13.45,21.077
35865571,2023-07-03T09:54:23.0,2023-07-03T13:40:48.0,6.333,UCSD / RADY P357 1,2,weekday,9.9,13.66,6.333
2356791,2023-07-03T09:55:01.0,2023-07-03T11:26:05.0,9.302,UCSD / SCHOLARS - 11,1,weekday,9.92,11.43,9.302
1644081,2023-07-03T09:56:01.0,2023-07-03T11:31:57.0,4.525,UCSD / BIRCH AQUARIUM,1,weekday,9.94,11.51,4.525
28435721,2023-07-03T09:58:45.0,2023-07-03T13:07:25.0,19.324,UCSD / P610 1,2,weekday,9.97,13.11,19.324
32747431,2023-07-03T10:00:37.0,2023-07-03T17:20:24.0,9.84,UCSD / OSLER 3-1,2,weekday,10.0,17.33,9.84
451835,2023-07-03T10:04:46.0,2023-07-03T13:51:22.0,2.532,UCSD / SCHOLARS - 04,1,weekday,10.07,13.85,2.532
28186781,2023-07-03T10:09:36.0,2023-07-03T13:18:30.0,10.191,UCSD / SCHOLARS - 14,1,weekday,10.15,13.3,10.191
34063901,2023-07-03T10:17:54.0,2023-07-03T11:42:13.0,4.189,UCSD / OSLER 3-2,2,weekday,10.29,11.7,4.189
28579251,2023-07-03T10:20:14.0,2023-07-03T11:49:13.0,5.094,UCSD / BIRCH AQUARIUM,2,weekday,10.34,11.81,5.094
40199471,2023-07-03T10:20:43.0,2023-07-03T10:35:14.0,1.385,UCSD / NUEVO WEST 3-3,1,weekday,10.34,10.58,1.385
27512571,2023-07-03T10:24:56.0,2023-07-03T19:27:57.0,52.067,UCSD / NUEVO WEST 1-3,2,weekday,10.4,19.45,52.067
20386661,2023-07-03T10:26:27.0,2023-07-03T16:16:12.0,8.196,UCSD / SCHOLARS - 07,2,weekday,10.44,16.26,8.196
30865761,2023-07-03T10:29:47.0,2023-07-03T13:39:27.0,19.254,UCSD / SCHOLARS - 14,2,weekday,10.49,13.65,19.254
28780491,2023-07-03T10:29:49.0,2023-07-03T18:01:25.0,23.634,UCSD / OSLER 2-1,2,weekday,10.49,18.01,23.634
37407801,2023-07-03T10:36:28.0,2023-07-03T14:36:37.0,24.382,UCSD / SCHOLARS - 01,2,weekday,10.6,14.6,24.382
38466521,2023-07-03T10:41:18.0,2023-07-03T13:13:11.0,15.311,UCSD / SCHOLARS - 08,1,weekday,10.69,13.21,15.311
27642831,2023-07-03T10:41:37.0,2023-07-03T11:37:18.0,4.846,UCSD / FACULTY CLUB,1,weekday,10.69,11.61,4.846
232671V,2023-07-03T10:57:38.0,2023-07-03T12:26:27.0,4.53,UCSD / SIO P001 1,1,weekday,10.95,12.43,4.53
27604261,2023-07-03T11:06:39.0,2023-07-03T19:08:54.0,24.313,UCSD / GILMAN 2-3,1,weekday,11.1,19.13,24.313
21656251,2023-07-03T11:13:14.0,2023-07-03T12:17:32.0,6.56,UCSD / P610 3,1,weekday,11.22,12.28,6.56
30701831,2023-07-03T11:14:46.0,2023-07-03T14:52:58.0,19.727,UCSD / RADY P357 4,1,weekday,11.24,14.86,19.727
26697291,2023-07-03T11:28:38.0,2023-07-03T14:08:27.0,12.549,UCSD / NUEVO WEST 1-7,1,weekday,11.47,14.13,12.549
21991201,2023-07-03T11:31:27.0,2023-07-03T12:57:55.0,3.318,UCSD / GILMAN 2-1,2,weekday,11.52,12.95,3.318
31889251,2023-07-03T11:42:29.0,2023-07-03T16:30:28.0,24.952,UCSD / P610 2,2,weekday,11.7,16.5,24.952
4277871,2023-07-03T11:43:56.0,2023-07-03T13:31:58.0,8.315,UCSD / BIRCH AQUARIUM,1,weekday,11.72,13.51,8.315
38654571,2023-07-03T11:54:10.0,2023-07-03T13:20:39.0,8.892,UCSD / RADY P357 5,2,weekday,11.9,13.33,8.892
38240221,2023-07-03T11:58:52.0,2023-07-03T17:03:23.0,3.114,UCSD / P610 3,2,weekday,11.97,17.05,3.114
27832521,2023-07-03T12:02:59.0,2023-07-03T17:19:02.0,32.745,UCSD / NUEVO WEST 1-4,1,weekday,12.04,17.31,32.745
30369471,2023-07-03T12:03:44.0,2023-07-03T12:44:54.0,1.798,UCSD / BIRCH AQUARIUM,2,weekday,12.05,12.73,1.798
306325,2023-07-03T12:22:49.0,2023-07-03T17:56:57.0,23.372,UCSD / ARBOR PARKING 6,1,weekday,12.37,17.93,23.372
32162771,2023-07-03T12:24:12.0,2023-07-03T14:07:35.0,10.574,UCSD / SCHOLARS - 03,1,weekday,12.4,14.11,10.574
1348651,2023-07-03T12:28:18.0,2023-07-03T14:59:21.0,5.243,UCSD / P610 3,1,weekday,12.47,14.98,5.243
20164061,2023-07-03T12:31:54.0,2023-07-03T19:58:34.0,5.872,UCSD / SOM P602 2,2,weekday,12.52,19.96,5.872
28746231,2023-07-03T12:49:34.0,2023-07-03T18:25:59.0,32.944,UCSD / OSLER 3-2,2,weekday,12.82,18.41,32.944
31160761,2023-07-03T12:53:07.0,2023-07-03T13:35:58.0,2.026,UCSD / ATHENA EV5,2,weekday,12.89,13.58,2.026
232711V,2023-07-03T12:54:24.0,2023-07-03T13:48:23.0,1.518,UCSD / P703 4,1,weekday,12.9,13.8,1.518
22887541,2023-07-03T12:54:31.0,2023-07-03T16:14:37.0,2.271,UCSD / ATHENA EV5,1,weekday,12.9,16.23,2.271
3009771,2023-07-03T13:02:16.0,2023-07-03T18:39:03.0,25.957,UCSD / ARBOR PARKING 2,1,weekday,13.04,18.64,25.957
36207741,2023-07-03T13:03:12.0,2023-07-03T15:41:19.0,7.361,UCSD / OSLER 4-2,2,weekday,13.05,15.68,7.361
3920521,2023-07-03T13:09:56.0,2023-07-03T15:11:20.0,10.2,UCSD / SIO P001 1,1,weekday,13.15,15.18,10.2
226781,2023-07-03T13:09:56.0,2023-07-03T14:05:12.0,5.508,UCSD / SCHOLARS - 02,2,weekday,13.15,14.08,5.508
1554151,2023-07-03T13:10:09.0,2023-07-03T15:54:40.0,8.291,UCSD / ARBOR PARKING 2,2,weekday,13.17,15.9,8.291
33173631,2023-07-03T13:13:10.0,2023-07-03T19:48:16.0,36.623,UCSD / SCHOLARS - 09,2,weekday,13.22,19.8,36.623
36699611,2023-07-03T13:24:25.0,2023-07-03T14:37:55.0,6.973,UCSD / FACULTY CLUB,2,weekday,13.4,14.61,6.973
30865761,2023-07-03T13:39:43.0,2023-07-03T15:06:28.0,8.775,UCSD / SCHOLARS - 14,2,weekday,13.65,15.1,8.775
26111451,2023-07-03T13:41:41.0,2023-07-03T18:37:27.0,5.665,UCSD / PANGEA 5-2,1,weekday,13.69,18.61,5.665
25498091,2023-07-03T13:43:01.0,2023-07-03T15:07:56.0,2.382,UCSD / SCHOLARS - 10,1,weekday,13.72,15.11,2.382
4500261,2023-07-03T13:43:16.0,2023-07-03T17:36:06.0,13.153,UCSD / OSLER 4-1,1,weekday,13.72,17.6,13.153
1550991,2023-07-03T13:44:55.0,2023-07-03T20:11:55.0,9.546,UCSD / NUEVO WEST 1-2,1,weekday,13.74,20.18,9.546
26326431,2023-07-03T13:46:10.0,2023-07-03T16:54:00.0,19.026,UCSD / SCHOLARS - 01,1,weekday,13.77,16.89,19.026
1649861,2023-07-03T13:47:17.0,2023-07-03T14:46:39.0,5.357,UCSD / MESA NUEVO 1,1,weekday,13.79,14.76,5.357
29182541,2023-07-03T13:53:37.0,2023-07-03T15:03:37.0,3.789,UCSD / SCHOLARS - 13,1,weekday,13.89,15.05,3.789
21305471,2023-07-03T13:57:02.0,2023-07-03T18:03:13.0,9.26,UCSD / TORREYPINES C1,1,weekday,13.95,18.05,9.26
22728171,2023-07-03T13:59:48.0,2023-07-03T14:30:58.0,2.224,UCSD / BIRCH AQUARIUM,2,weekday,13.99,14.5,2.224
26793131,2023-07-03T14:12:35.0,2023-07-03T15:05:01.0,2.582,UCSD / RADY P357 1,2,weekday,14.2,15.08,2.582
2119531,2023-07-03T14:18:34.0,2023-07-03T15:03:59.0,4.519,UCSD / SCHOLARS - 03,2,weekday,14.3,15.05,4.519
27942091,2023-07-03T14:20:58.0,2023-07-03T16:12:01.0,10.593,UCSD / GILMAN 2-4,1,weekday,14.34,16.2,10.593
27571951,2023-07-03T14:22:39.0,2023-07-03T16:01:11.0,5.334,UCSD / RADY P357 5,2,weekday,14.37,16.01,5.334
27540811,2023-07-03T14:24:09.0,2023-07-03T16:02:04.0,9.827,UCSD / UCSD MIRAMAR S1,1,weekday,14.4,16.03,9.827
22001031,2023-07-03T14:37:16.0,2023-07-03T16:19:19.0,10.368,UCSD / NUEVO WEST 2-1,2,weekday,14.62,16.31,10.368
35819021,2023-07-03T14:50:10.0,2023-07-03T16:02:00.0,6.917,UCSD / SCHOLARS - 01,2,weekday,14.84,16.03,6.917
38388921,2023-07-03T14:58:08.0,2023-07-03T15:59:22.0,2.566,UCSD / SOM P602 2,1,weekday,14.97,15.98,2.566
35735861,2023-07-03T14:58:43.0,2023-07-03T17:08:49.0,13.354,UCSD / SCHOLARS - 14,1,weekday,14.97,17.13,13.354
31997281,2023-07-03T14:58:46.0,2023-07-03T15:46:58.0,2.225,UCSD / BIRCH AQUARIUM,1,weekday,14.97,15.76,2.225
30369471,2023-07-03T15:00:20.0,2023-07-03T16:29:57.0,5.545,UCSD / BIRCH AQUARIUM,2,weekday,15.0,16.48,5.545
122051V,2023-07-03T15:01:16.0,2023-07-03T15:31:17.0,1.587,UCSD / P703 1,1,weekday,15.02,15.51,1.587
38466521,2023-07-03T15:20:52.0,2023-07-03T17:07:42.0,10.92,UCSD / SCHOLARS - 07,1,weekday,15.34,17.11,10.92
830281,2023-07-03T15:26:34.0,2023-07-03T19:26:23.0,9.127,UCSD / SCHOLARS - 08,2,weekday,15.44,19.43,9.127
39949141,2023-07-03T15:51:46.0,2023-07-03T21:35:27.0,26.39,UCSD / ATHENA EV4,1,weekday,15.85,21.58,26.39
22982561,2023-07-03T15:57:02.0,2023-07-03T17:20:58.0,4.804,UCSD / BIRCH AQUARIUM,1,weekday,15.95,17.33,4.804
30588131,2023-07-03T15:57:37.0,2023-07-03T16:19:55.0,1.605,UCSD / FACULTY CLUB,2,weekday,15.95,16.31,1.605
40212321,2023-07-03T16:03:30.0,2023-07-03T19:51:19.0,18.902,UCSD / MESA NUEVO 3,1,weekday,16.05,19.85,18.902
26010501,2023-07-03T16:07:59.0,2023-07-03T19:43:35.0,16.987,UCSD / ARBOR PARKING 6,2,weekday,16.12,19.71,16.987
232711V,2023-07-03T16:21:42.0,2023-07-03T17:23:22.0,1.758,UCSD / P610 2,1,weekday,16.36,17.38,1.758
36739741,2023-07-03T16:23:47.0,2023-07-03T17:37:14.0,6.656,UCSD / GILMAN 2-4,2,weekday,16.39,17.61,6.656
790153,2023-07-03T16:23:47.0,2023-07-03T17:12:03.0,4.075,UCSD / GILMAN 2-2,1,weekday,16.39,17.2,4.075
39882071,2023-07-03T16:38:00.0,2023-07-03T17:07:28.0,2.98,UCSD / P610 1,1,weekday,16.64,17.11,2.98
38723231,2023-07-03T17:00:55.0,2023-07-03T18:39:58.0,5.064,UCSD / BIRCH AQUARIUM,2,weekday,17.0,18.64,5.064
