Date,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
2023-07-01,0.0,0.0,0.0,6.6,6.6,13.2,6.6,6.6,6.62,6.6,13.2,13.2,13.2,13.2,16.748,13.2,13.2,26.4,26.4,26.4,26.4,26.4,26.4,26.4,19.8,26.4,26.4,39.6,46.2,52.8,39.6,45.92,52.8,39.6,46.2,62.3196,62.3196,62.3196,62.3196,62.3196,62.3196,62.3196,62.3196,62.3196,62.3196,62.3196,62.3196,62.3196,56.3186,52.4042,52.4042,49.1051,49.1051,49.1051,49.1051,49.1051,49.1051,49.1051,49.1051,49.1051,49.1051,41.4339,41.4339,41.4339,41.4339,41.4339,41.4339,41.4339,35.6805,35.6805,35.6805,35.6805,35.6805,35.6805,35.6805,35.6805,35.6805,35.6805,35.6805,35.6805,33.0,33.0,29.738,29.738,33.0,33.0,33.0,29.532,19.8,10.172,10.172,6.6,6.6,6.6,6.6,0.0
2023-07-02,0.0,0.0,6.6,13.2,13.2,13.2,13.2,13.2,12.836,13.2,13.2,13.2,13.2,13.2,6.6,13.2,13.2,13.2,13.2,6.6,19.8,19.8,19.8,19.8,26.4,26.4,26.4,26.492,37.24,33.0,48.96,57.42,62.2872,62.2872,62.2872,62.2872,62.2872,62.2872,62.2872,62.2872,62.2872,62.2872,62.2872,62.2872,62.2872,62.2872,62.2872,62.2872,62.2872,54.7257,46.7114,46.7114,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,42.7606,39.6,39.6,33.0,26.4,26.4,35.1653,35.1653,35.1653,33.0,19.8,19.8,19.8,13.2,13.2,6.6,0.0,0.0
2023-07-03,0.0,0.0,0.0,6.6,6.6,6.6,6.6,6.6,6.6,6.6,13.2,13.2,6.6,1.676,12.416,6.6,13.2,13.2,6.6,6.6,6.6,13.2,19.8,39.6,59.4,79.2,85.8,105.084,126.772,165.7359,229.24,250.1241,250.1241,250.1241,250.1241,250.1241,250.1241,250.1241,250.1241,250.1241,250.1241,250.1241,250.1241,250.1241,250.1241,250.1241,250.1241,250.1241,227.3342,227.3342,227.3342,199.7932,191.5432,175.9167,175.9167,175.9167,174.7642,163.422,163.422,124.8965,124.8965,124.8965,124.8965,124.8965,124.8965,124.8965,124.8965,124.8965,124.8965,124.8965,105.6,94.6217,94.6217,85.8,84.878,84.878,84.878,84.878,72.6,66.0,46.682,46.682,44.1049,44.1049,49.259,49.259,39.6,26.4,19.8,13.2,13.2,13.2,6.6,6.6,0.0,0.0
