Date,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
2023-07-01,0.0,0.0,0.0,4.2535,4.2535,5.3967,5.3967,5.3967,5.3967,5.3967,5.3967,7.2277,7.2277,7.2277,7.2277,7.2277,7.2277,12.1171,12.1171,12.1171,12.1171,12.1171,12.1171,12.1171,12.1171,12.1171,12.1171,13.0371,18.2683,21.0326,21.0326,22.6036,22.6036,27.5435,27.5435,41.4739,42.7084,44.8056,44.8056,44.8056,51.0753,56.5627,56.5627,51.098,57.698,55.531,58.0083,58.0083,58.0083,63.1227,65.2,71.0853,71.0853,75.3413,81.937,81.937,72.6,79.956,77.976,77.976,67.0833,70.6022,60.7812,61.6648,62.1555,62.1555,62.1555,62.584,43.496,42.1704,42.1704,42.1704,45.7469,45.7469,45.7469,41.242,41.242,39.6,39.6,39.6,29.868,29.6867,29.6867,29.6867,33.1813,33.1813,33.1813,36.132,26.4,13.2,13.2,6.6,6.6,6.6,6.6,0.0
2023-07-02,0.0,0.0,2.9404,4.4235,4.4235,4.4235,4.4235,4.4235,4.4235,4.4235,4.4235,4.4235,4.4235,4.4235,4.4235,4.4235,4.4235,4.4235,4.4235,4.4235,6.9955,6.9955,6.9955,6.9955,8.8173,9.7343,9.7343,10.0272,12.6083,12.6083,18.5409,19.0231,22.556,28.7647,28.7647,31.2762,31.2762,38.2008,39.9764,39.9764,44.8447,53.8278,58.2581,62.7906,74.2016,75.7002,75.7002,75.7002,70.534,69.773,69.773,59.4,58.6334,64.0221,64.3881,64.7308,76.4978,76.4978,76.1238,71.1865,71.1865,56.5556,65.2997,65.2997,65.2997,66.7131,66.7131,74.2017,74.2017,83.4497,72.6,66.348,59.4,52.044,48.452,46.2,46.2,38.052,38.052,33.0,29.442,25.8427,25.8427,25.8427,34.1513,34.1513,34.1513,30.552,21.192,21.192,21.192,13.2,13.2,6.6,0.0,0.0
2023-07-03,0.0,0.0,2.9351,6.4888,6.4888,6.4888,6.4888,6.4888,6.4888,6.4888,6.4888,6.4888,6.4888,6.4888,6.4888,6.4888,6.4888,6.4888,6.4888,6.4888,6.4888,6.4888,6.4888,15.5773,20.9389,27.2172,31.1459,34.0895,56.9628,78.4885,84.5465,88.5061,101.6269,118.6538,136.8479,144.2091,162.026,176.3635,188.9862,206.2545,226.4683,224.4,238.4641,252.3197,254.333,247.993,248.536,259.9364,253.6483,262.292,264.7231,264.7231,264.7231,248.1,249.592,262.9634,278.4738,275.236,271.972,238.668,245.085,242.6463,247.9863,201.6023,187.77,187.77,176.1387,182.0987,182.0987,165.0,120.172,109.542,109.542,86.372,83.372,79.896,79.896,79.2,60.236,59.4,35.504,35.1896,31.9892,31.9892,38.39,38.39,31.268,19.8,7.392,6.6,6.6,6.6,3.894,3.894,0.0,0.0
