Date,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
2023-07-01,0.0,0.0,0.0,6.6,6.6,13.2,13.2,13.2,13.2,13.2,13.2,19.8,19.8,19.8,19.8,19.8,19.8,26.4,23.348,19.8,19.8,19.8,19.8,17.312,13.2,19.8,15.612,26.4,33.0,39.62,39.6,46.2,42.864,39.6,46.2,65.32,66.0,68.096,55.504,56.692,53.972,59.4,68.368,66.0,71.72,72.6,82.212,82.392,73.148,91.764,97.12,87.144,87.156,83.9,71.936,59.4,58.296,59.008,44.588,38.032,37.256,42.768,46.2,54.168,66.0,57.176,28.76,26.516,24.056,22.984,19.8,19.8,27.872,26.4,26.4,26.4,26.4,26.4,21.848,19.8,26.4,26.4,26.4,25.212,19.8,18.244,11.608,13.2,9.732,6.6,0.052,0.0,0.0,0.0,0.0,0.0
2023-07-02,0.0,0.0,6.6,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,19.8,19.8,19.436,9.14,13.2,19.8,19.8,26.4,37.24,33.0,48.96,57.42,64.092,70.556,59.4,68.644,55.996,69.68,60.744,58.34,65.356,82.632,88.356,89.88,99.82,75.908,51.828,48.544,32.764,55.196,49.9,52.8,57.252,45.656,48.676,62.288,79.2,74.124,65.904,59.4,54.224,40.244,46.2,46.2,44.896,40.56,38.808,41.82,33.0,49.876,34.604,26.4,36.056,39.6,36.712,37.748,26.4,46.2,45.264,41.4,39.6,36.864,23.952,19.8,17.672,13.2,11.904,8.5,6.6,4.176,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,0.0,0.0,6.6,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,6.648,6.6,6.6,6.6,6.6,6.6,6.6,13.2,13.2,38.816,52.8,64.508,85.8,99.0,123.12,162.428,178.26,208.608,239.336,293.612,328.344,311.852,347.012,344.308,336.484,311.424,325.784,307.292,324.128,313.692,296.06,289.564,265.264,251.992,261.232,245.556,234.028,226.036,202.004,192.816,169.62,190.684,201.1,182.068,169.284,145.848,157.36,128.524,112.82,101.088,97.348,91.828,105.016,93.244,76.324,52.8,53.024,40.932,39.6,43.268,43.78,29.64,29.408,33.0,38.72,23.884,18.452,19.8,19.8,26.4,20.592,18.068,9.32,0.0,6.6,1.188,0.0,0.0,0.0,0.0,0.0,0.0
