date,task,model,anchor_slot,actual_lower_kwh,actual_upper_kwh,actual_occupied_equivalent,raw_predicted_lower_kwh,raw_predicted_upper_kwh,predicted_lower_kwh,predicted_upper_kwh,predicted_occupied_equivalent,seed
2023-07-03,EV,Ridge,80,5.334000110626221,5.334000110626221,0.0625,16.9862117767334,17.75617790222168,17.991445541381836,18.75773048400879,0.37600499391555786,20260730
2023-07-03,EV,Ridge,84,5.334000110626221,5.334000110626221,0.0,16.993173599243164,18.199939727783203,18.104082107543945,18.75773048400879,0.28968802094459534,20260730
2023-07-03,EV,Ridge,96,5.334000110626221,5.334000110626221,0.0,17.93076515197754,17.93076515197754,18.77754783630371,18.77754783630371,0.1761477291584015,20260730
2023-07-04,EV,Ridge,32,0.0,0.0,0.0,0.5754846930503845,-0.2524244785308838,0.055573493242263794,0.25693878531455994,0.005752110853791237,20260730
2023-07-04,EV,Ridge,48,0.0,0.0,0.0,4.0494065284729,8.819271087646484,6.298358917236328,10.676671028137207,0.9519038200378418,20260730
2023-07-04,EV,Ridge,64,0.0,0.0,0.0,10.224197387695312,13.372766494750977,13.238889694213867,16.836721420288086,0.8601802587509155,20260730
2023-07-04,EV,Ridge,80,0.0,0.0,0.0,14.936001777648926,16.987064361572266,18.740985870361328,19.64470100402832,0.5726829767227173,20260730
2023-07-04,EV,Ridge,84,0.0,0.0,0.0,15.838982582092285,16.41853141784668,19.41035270690918,19.68158721923828,0.30595433712005615,20260730
2023-07-04,EV,Ridge,96,0.0,0.0,0.0,17.098241806030273,17.098241806030273,19.68158721923828,19.68158721923828,0.13297219574451447,20260730
2023-07-05,EV,Ridge,32,0.0,0.0,0.0,0.6730286478996277,1.4990723133087158,0.5565271973609924,2.1651432514190674,0.0625767856836319,20260730
2023-07-05,EV,Ridge,48,0.0,6.039000034332275,0.875,10.933521270751953,19.950130462646484,11.305076599121094,19.61921501159668,1.8260530233383179,20260730
2023-07-05,EV,Ridge,64,6.039000034332275,6.039000034332275,0.9375,18.803518295288086,23.563560485839844,18.045623779296875,23.84955406188965,1.2154622077941895,20260730
2023-07-05,EV,Ridge,80,6.039000034332275,6.039000034332275,0.0,25.888111114501953,27.262039184570312,25.96490478515625,27.397602081298828,0.880469560623169,20260730
2023-07-05,EV,Ridge,84,6.039000034332275,6.039000034332275,0.0,27.357290267944336,26.97507667541504,27.35490608215332,27.40577507019043,0.33490824699401855,20260730
2023-07-05,EV,Ridge,96,6.039000034332275,6.039000034332275,0.0,27.36854362487793,27.36854362487793,27.643754959106445,27.643754959106445,0.07571808993816376,20260730
2023-07-06,EV,Ridge,32,0.0,0.0,0.0,1.314336895942688,1.0950795412063599,1.1038732528686523,2.115946054458618,0.06327465921640396,20260730
2023-07-06,EV,Ridge,48,0.0,0.0,0.0,5.066694736480713,13.911004066467285,5.209760665893555,14.07851505279541,1.1368943452835083,20260730
