date,task,model,anchor_slot,actual_lower_kwh,actual_upper_kwh,actual_occupied_equivalent,raw_predicted_lower_kwh,raw_predicted_upper_kwh,predicted_lower_kwh,predicted_upper_kwh,predicted_occupied_equivalent,seed
2023-07-06,EV,FeasibleITransformer,96,16.927000045776367,16.927000045776367,0.0,107.30574798583984,107.30574798583984,107.30574798583984,107.30574798583984,0.669530987739563,20260731
2023-07-07,EV,FeasibleITransformer,32,0.0,0.0,0.0,0.5346574783325195,7.779965400695801,0.5346574783325195,7.779965400695801,0.5347980856895447,20260731
2023-07-07,EV,FeasibleITransformer,48,0.0,16.874000549316406,0.875,10.241336822509766,44.07088851928711,10.241336822509766,44.07088851928711,3.4081249237060547,20260731
2023-07-07,EV,FeasibleITransformer,64,15.632999420166016,28.83300018310547,1.875,44.234493255615234,47.35376739501953,44.234493255615234,47.35376739501953,5.288990497589111,20260731
2023-07-07,EV,FeasibleITransformer,80,28.83300018310547,28.83300018310547,0.5,68.1566162109375,68.68529510498047,68.1566162109375,68.68529510498047,2.7420613765716553,20260731
2023-07-07,EV,FeasibleITransformer,84,28.83300018310547,28.83300018310547,0.0,76.57882690429688,76.70047760009766,76.57882690429688,76.70047760009766,1.3734475374221802,20260731
2023-07-07,EV,FeasibleITransformer,96,28.83300018310547,28.83300018310547,0.0,89.9616470336914,89.9616470336914,89.9616470336914,89.9616470336914,0.6915073990821838,20260731
2023-07-08,EV,FeasibleITransformer,32,0.0,0.0,0.0,0.582789957523346,6.859009742736816,0.582789957523346,6.859009742736816,0.5107576251029968,20260731
2023-07-08,EV,FeasibleITransformer,48,0.0,11.701000213623047,1.0,8.498717308044434,36.134788513183594,8.498717308044434,36.134788513183594,3.0502588748931885,20260731
2023-07-08,EV,FeasibleITransformer,64,11.701000213623047,11.701000213623047,0.625,37.9323844909668,38.70804977416992,37.9323844909668,38.70804977416992,4.116189956665039,20260731
2023-07-08,EV,FeasibleITransformer,80,11.701000213623047,11.701000213623047,0.0,54.896888732910156,55.05155944824219,54.896888732910156,55.05155944824219,2.7251601219177246,20260731
2023-07-08,EV,FeasibleITransformer,84,11.701000213623047,11.701000213623047,0.0,62.08859634399414,62.16331481933594,62.08859634399414,62.16331481933594,1.1910412311553955,20260731
2023-07-08,EV,FeasibleITransformer,96,11.701000213623047,11.701000213623047,0.0,75.92613220214844,75.92613220214844,75.92613220214844,75.92613220214844,0.7330002784729004,20260731
2023-07-09,EV,FeasibleITransformer,32,0.0,0.0,0.0,0.9089163541793823,4.533697128295898,0.9089163541793823,4.533697128295898,0.5077182650566101,20260731
2023-07-09,EV,FeasibleITransformer,48,0.0,0.0,0.0,11.341479301452637,39.05331039428711,11.341479301452637,39.05331039428711,3.2386245727539062,20260731
