method,cost,energy_kwh,required_energy_kwh,unserved_energy_kwh,peak_kw,onpeak_peak_kw,optimal_solve_ratio,solve_count,fallback_count,dropped_forecast_sessions,cost_saving_vs_v0g,cost_saving_pct_vs_v0g,target_day,history_day,charger_count,actual_session_count,forecast_session_count,charger_ids,day_ahead_ev_oracle_cost,day_ahead_charger_oracle_cost,oracle_equivalence_gap
V0G,1274.8849443366942,134.51299999999998,134.513,0.0,33.0,13.2,1.0,0,0,0,0.0,0.0,2023-07-02,2023-06-25,6,15,0,UCSD / BIRCH AQUARIUM|1;UCSD / SIO P001 1|1;UCSD / RADY P357 1|1;UCSD / OSLER 3-3|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|2,777.483780587494,777.483780587494,0.0
Perfect,777.483780587494,134.51299999999998,134.513,0.0,22.2145,6.0746666666666655,1.0,88,0,0,497.4011637492001,39.01537671762148,2023-07-02,2023-06-25,6,15,15,UCSD / BIRCH AQUARIUM|1;UCSD / SIO P001 1|1;UCSD / RADY P357 1|1;UCSD / OSLER 3-3|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|2,777.483780587494,777.483780587494,0.0
NoForecast,995.7562844124081,134.51299999999998,134.513,0.0,30.33114285714285,6.3392,1.0,53,0,0,279.128659924286,21.894419662278857,2023-07-02,2023-06-25,6,15,0,UCSD / BIRCH AQUARIUM|1;UCSD / SIO P001 1|1;UCSD / RADY P357 1|1;UCSD / OSLER 3-3|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|2,777.483780587494,777.483780587494,0.0
Persistence,987.0504823009313,134.51299999999998,134.513,0.0,29.196653061224495,7.014933333333346,1.0,88,0,23,287.83446203576284,22.577289292997285,2023-07-02,2023-06-25,6,15,10,UCSD / BIRCH AQUARIUM|1;UCSD / SIO P001 1|1;UCSD / RADY P357 1|1;UCSD / OSLER 3-3|2;UCSD / RADY P357 5|2;UCSD / BIRCH AQUARIUM|2,777.483780587494,777.483780587494,0.0
